,ID,제품,대분류,중분류,소분류,브랜드,price(mean)
262,262,B002-00080-00016,B002-C001-0002,B002-C002-0004,B002-C003-0023,B002-00080,1327.7519379844964
263,263,B002-00080-00017,B002-C001-0002,B002-C002-0004,B002-C003-0023,B002-00080,1290.0
264,264,B002-00080-00018,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-00080,1681.985294117647
265,265,B002-00080-00020,B002-C001-0002,B002-C002-0004,B002-C003-0023,B002-00080,824.7959183673469
266,266,B002-00080-00021,B002-C001-0002,B002-C002-0004,B002-C003-0021,B002-00080,2900.0
267,267,B002-00080-00022,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-00080,1479.10407239819
268,268,B002-00080-00023,B002-C001-0002,B002-C002-0004,B002-C003-0020,B002-00080,4900.0
269,269,B002-00080-00024,B002-C001-0002,B002-C002-0004,B002-C003-0023,B002-00080,0.0
270,270,B002-00080-00027,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-00080,5500.0
271,271,B002-00081-00001,B002-C001-0002,B002-C002-0005,B002-C003-0025,B002-00081,1338.09390461997
272,272,B002-00081-00002,B002-C001-0002,B002-C002-0005,B002-C003-0025,B002-00081,887.5242229227764
273,273,B002-00081-00003,B002-C001-0002,B002-C002-0005,B002-C003-0025,B002-00081,752.3113207547169
274,274,B002-00081-00004,B002-C001-0002,B002-C002-0005,B002-C003-0025,B002-00081,795.5334430651297
275,275,B002-00083-00001,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-00083,75584.49254938266
276,276,B002-00084-00001,B002-C001-0005,B002-C002-0011,B002-C003-0053,B002-00084,2599.5934959349593
277,277,B002-00085-00001,B002-C001-0001,B002-C002-0001,B002-C003-0001,B002-00085,47581.428571428565
278,278,B002-00085-00002,B002-C001-0001,B002-C002-0001,B002-C003-0002,B002-00085,38035.36963764284
279,279,B002-00085-00003,B002-C001-0001,B002-C002-0001,B002-C003-0002,B002-00085,47000.0
280,280,B002-00085-00004,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-00085,53000.0
281,281,B002-00085-00005,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-00085,47047.68288416673
282,282,B002-00085-00006,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-00085,46022.80541035728
283,283,B002-00085-00007,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-00085,45000.82451559708
284,284,B002-00085-00008,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-00085,48024.161073825504
285,285,B002-00085-00009,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-00085,34995.55706106871
286,286,B002-00085-00010,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-00085,46117.80249880992
287,287,B002-00085-00011,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-00085,27513.333333333336
288,288,B002-00085-00012,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-00085,55000.0
289,289,B002-00085-00013,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-00085,45000.0
290,290,B002-00085-00014,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-00085,63000.0
291,291,B002-00085-00015,B002-C001-0001,B002-C002-0001,B002-C003-0002,B002-00085,55000.0
292,292,B002-00085-00016,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-00085,39017.205034663355
293,293,B002-00085-00017,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-00085,27500.0
294,294,B002-00085-00018,B002-C001-0001,B002-C002-0001,B002-C003-0002,B002-00085,0.0
295,295,B002-00087-00001,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-00087,11425.514265632693
296,296,B002-00087-00002,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-00087,17939.270833333336
297,297,B002-00087-00003,B002-C001-0002,B002-C002-0007,B002-C003-0036,B002-00087,8707.71812080537
298,298,B002-00087-00004,B002-C001-0002,B002-C002-0007,B002-C003-0040,B002-00087,9190.404494577315
299,299,B002-00087-00005,B002-C001-0002,B002-C002-0007,B002-C003-0040,B002-00087,11981.433857181235
300,300,B002-00087-00006,B002-C001-0002,B002-C002-0007,B002-C003-0040,B002-00087,9612.49588574376
301,301,B002-00087-00007,B002-C001-0002,B002-C002-0007,B002-C003-0040,B002-00087,7387.410266328253
302,302,B002-00087-00008,B002-C001-0002,B002-C002-0007,B002-C003-0040,B002-00087,12727.689594129859
303,303,B002-00087-00009,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-00087,12234.05633802817
304,304,B002-00087-00010,B002-C001-0002,B002-C002-0007,B002-C003-0039,B002-00087,18432.352941176472
305,305,B002-00087-00011,B002-C001-0002,B002-C002-0007,B002-C003-0040,B002-00087,8900.0
306,306,B002-00087-00012,B002-C001-0002,B002-C002-0007,B002-C003-0040,B002-00087,88000.0
307,307,B002-00087-00015,B002-C001-0002,B002-C002-0007,B002-C003-0040,B002-00087,1876.923076923077
308,308,B002-00087-00016,B002-C001-0002,B002-C002-0007,B002-C003-0039,B002-00087,11122.222222222223
309,309,B002-00087-00017,B002-C001-0002,B002-C002-0007,B002-C003-0040,B002-00087,10057.756272401433
310,310,B002-00087-00018,B002-C001-0002,B002-C002-0007,B002-C003-0039,B002-00087,13258.461538461537
311,311,B002-00087-00019,B002-C001-0002,B002-C002-0007,B002-C003-0040,B002-00087,23156.0
312,312,B002-00087-00020,B002-C001-0002,B002-C002-0007,B002-C003-0040,B002-00087,1130.0
313,313,B002-00088-00001,B002-C001-0003,B002-C002-0008,B002-C003-0044,B002-00088,8900.0
314,314,B002-00089-00001,B002-C001-0001,B002-C002-0001,B002-C003-0001,B002-00089,29900.0
315,315,B002-00089-00003,B002-C001-0001,B002-C002-0001,B002-C003-0001,B002-00089,39900.0
316,316,B002-00090-00001,B002-C001-0001,B002-C002-0001,B002-C003-0002,B002-00090,23191.20018226426
317,317,B002-00091-00001,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-00091,18623.076923076926
318,318,B002-00092-00001,B002-C001-0001,B002-C002-0001,B002-C003-0001,B002-00092,26502.09778990241
319,319,B002-00092-00002,B002-C001-0001,B002-C002-0001,B002-C003-0001,B002-00092,23698.668688041853
320,320,B002-00092-00004,B002-C001-0001,B002-C002-0001,B002-C003-0002,B002-00092,13505.754331439302
321,321,B002-00092-00005,B002-C001-0001,B002-C002-0001,B002-C003-0002,B002-00092,21072.980603174605
322,322,B002-00092-00006,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-00092,35432.5
323,323,B002-00092-00007,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-00092,21674.79792343889
324,324,B002-00092-00008,B002-C001-0001,B002-C002-0001,B002-C003-0004,B002-00092,24556.649665987487
325,325,B002-00092-00009,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-00092,24582.002583979327
326,326,B002-00092-00010,B002-C001-0001,B002-C002-0001,B002-C003-0001,B002-00092,29000.0
327,327,B002-00093-00001,B002-C001-0002,B002-C002-0007,B002-C003-0036,B002-00093,2888.1338763575604
328,328,B002-00093-00002,B002-C001-0002,B002-C002-0007,B002-C003-0036,B002-00093,4700.0
329,329,B002-00094-00001,B002-C001-0002,B002-C002-0006,B002-C003-0034,B002-00094,21290.211312291907
330,330,B002-00095-00001,B002-C001-0002,B002-C002-0006,B002-C003-0034,B002-00095,18279.626993460166
331,331,B002-00095-00003,B002-C001-0002,B002-C002-0006,B002-C003-0034,B002-00095,26963.945218047047
332,332,B002-00095-00004,B002-C001-0002,B002-C002-0006,B002-C003-0034,B002-00095,12011.1511720366
333,333,B002-00095-00005,B002-C001-0002,B002-C002-0006,B002-C003-0034,B002-00095,6434.273786193428
334,334,B002-00095-00006,B002-C001-0002,B002-C002-0006,B002-C003-0034,B002-00095,11979.014914086147
335,335,B002-00095-00007,B002-C001-0002,B002-C002-0006,B002-C003-0034,B002-00095,7900.0
336,336,B002-00095-00008,B002-C001-0002,B002-C002-0006,B002-C003-0034,B002-00095,13795.0
337,337,B002-00095-00009,B002-C001-0002,B002-C002-0006,B002-C003-0034,B002-00095,15854.545454545454
338,338,B002-00095-00010,B002-C001-0002,B002-C002-0006,B002-C003-0034,B002-00095,5753.365316275764
339,339,B002-00095-00011,B002-C001-0002,B002-C002-0006,B002-C003-0034,B002-00095,10558.844537815125
340,340,B002-00095-00012,B002-C001-0002,B002-C002-0006,B002-C003-0034,B002-00095,12361.08286133837
341,341,B002-00095-00013,B002-C001-0002,B002-C002-0006,B002-C003-0034,B002-00095,9211.889801550458
342,342,B002-00095-00015,B002-C001-0002,B002-C002-0006,B002-C003-0034,B002-00095,10804.040472137513
343,343,B002-00095-00016,B002-C001-0002,B002-C002-0006,B002-C003-0034,B002-00095,0.0
344,344,B002-00095-00017,B002-C001-0002,B002-C002-0006,B002-C003-0034,B002-00095,12166.666666666668
345,345,B002-00098-00001,B002-C001-0002,B002-C002-0003,B002-C003-0013,B002-00098,13900.0
346,346,B002-00098-00002,B002-C001-0002,B002-C002-0003,B002-C003-0015,B002-00098,4128.717940972692
347,347,B002-00098-00003,B002-C001-0002,B002-C002-0003,B002-C003-0015,B002-00098,17685.394020990047
348,348,B002-00098-00004,B002-C001-0002,B002-C002-0003,B002-C003-0016,B002-00098,2700.0
349,349,B002-00098-00005,B002-C001-0002,B002-C002-0003,B002-C003-0016,B002-00098,12933.091787439613
350,350,B002-00098-00006,B002-C001-0002,B002-C002-0003,B002-C003-0016,B002-00098,3711.904761904762
351,351,B002-00098-00007,B002-C001-0002,B002-C002-0003,B002-C003-0016,B002-00098,6360.479872361315
352,352,B002-00098-00008,B002-C001-0002,B002-C002-0003,B002-C003-0017,B002-00098,25402.556390977443
353,353,B002-00099-00004,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-00099,3295.0
354,354,B002-00100-00001,B002-C001-0001,B002-C002-0001,B002-C003-0002,B002-00100,19835.804578300722
355,355,B002-00100-00002,B002-C001-0001,B002-C002-0001,B002-C003-0002,B002-00100,16704.347826086956
356,356,B002-00102-00001,B002-C001-0002,B002-C002-0002,B002-C003-0008,B002-00102,10000.0
357,357,B002-00103-00001,B002-C001-0001,B002-C002-0001,B002-C003-0001,B002-00103,3980.0
358,358,B002-00104-00001,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-00104,89000.0
359,359,B002-00105-00001,B002-C001-0002,B002-C002-0007,B002-C003-0040,B002-00105,78549.21259842519
360,360,B002-00106-00001,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-00106,10665.337951753207
361,361,B002-00106-00002,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-00106,11169.332611832611
362,362,B002-00106-00003,B002-C001-0002,B002-C002-0007,B002-C003-0040,B002-00106,8419.889515815774
363,363,B002-00106-00004,B002-C001-0002,B002-C002-0007,B002-C003-0040,B002-00106,7981.25
364,364,B002-00106-00005,B002-C001-0002,B002-C002-0007,B002-C003-0038,B002-00106,10364.780952380954
365,365,B002-00106-00006,B002-C001-0002,B002-C002-0007,B002-C003-0040,B002-00106,9985.033863517361
366,366,B002-00106-00007,B002-C001-0002,B002-C002-0007,B002-C003-0037,B002-00106,11162.296296296296
367,367,B002-00106-00010,B002-C001-0002,B002-C002-0007,B002-C003-0037,B002-00106,12800.0
368,368,B002-00106-00011,B002-C001-0002,B002-C002-0007,B002-C003-0040,B002-00106,7073.333333333333
369,369,B002-00107-00001,B002-C001-0002,B002-C002-0005,B002-C003-0024,B002-00107,8797.761357306734
370,370,B002-00107-00002,B002-C001-0002,B002-C002-0005,B002-C003-0024,B002-00107,8435.294117647058
371,371,B002-00107-00003,B002-C001-0002,B002-C002-0005,B002-C003-0024,B002-00107,10351.775763769916
372,372,B002-00107-00004,B002-C001-0002,B002-C002-0005,B002-C003-0024,B002-00107,10820.173461635857
373,373,B002-00107-00005,B002-C001-0002,B002-C002-0005,B002-C003-0024,B002-00107,16108.020392312119
374,374,B002-00107-00006,B002-C001-0002,B002-C002-0005,B002-C003-0024,B002-00107,10600.345462304453
375,375,B002-00107-00007,B002-C001-0002,B002-C002-0005,B002-C003-0024,B002-00107,12328.258292711856
376,376,B002-00107-00008,B002-C001-0002,B002-C002-0005,B002-C003-0024,B002-00107,9620.516339578078
377,377,B002-00107-00009,B002-C001-0002,B002-C002-0005,B002-C003-0024,B002-00107,12310.169197742402
378,378,B002-00107-00010,B002-C001-0002,B002-C002-0005,B002-C003-0024,B002-00107,13626.41889760277
379,379,B002-00107-00011,B002-C001-0002,B002-C002-0005,B002-C003-0024,B002-00107,13286.751413419564
380,380,B002-00107-00013,B002-C001-0002,B002-C002-0005,B002-C003-0025,B002-00107,1267.0992967116615
381,381,B002-00107-00014,B002-C001-0002,B002-C002-0005,B002-C003-0025,B002-00107,998.4703703703705
382,382,B002-00107-00015,B002-C001-0002,B002-C002-0005,B002-C003-0025,B002-00107,952.0503663003662
383,383,B002-00107-00016,B002-C001-0002,B002-C002-0005,B002-C003-0026,B002-00107,10113.875423353256
384,384,B002-00107-00017,B002-C001-0002,B002-C002-0005,B002-C003-0026,B002-00107,6587.497195379567
385,385,B002-00107-00018,B002-C001-0002,B002-C002-0005,B002-C003-0026,B002-00107,4322.531971087017
386,386,B002-00107-00019,B002-C001-0002,B002-C002-0005,B002-C003-0026,B002-00107,6517.304627759293
387,387,B002-00107-00020,B002-C001-0002,B002-C002-0005,B002-C003-0026,B002-00107,12660.11904761905
388,388,B002-00107-00021,B002-C001-0002,B002-C002-0005,B002-C003-0026,B002-00107,7468.874172185429
389,389,B002-00107-00022,B002-C001-0002,B002-C002-0005,B002-C003-0029,B002-00107,7213.624214704379
390,390,B002-00107-00023,B002-C001-0002,B002-C002-0005,B002-C003-0029,B002-00107,5259.034292798337
391,391,B002-00107-00024,B002-C001-0002,B002-C002-0005,B002-C003-0024,B002-00107,13302.912280701756
392,392,B002-00107-00025,B002-C001-0002,B002-C002-0005,B002-C003-0024,B002-00107,14317.884513634515
393,393,B002-00107-00026,B002-C001-0002,B002-C002-0005,B002-C003-0029,B002-00107,24622.27517965056
394,394,B002-00107-00028,B002-C001-0002,B002-C002-0005,B002-C003-0029,B002-00107,5043.333333333334
395,395,B002-00107-00029,B002-C001-0002,B002-C002-0005,B002-C003-0024,B002-00107,12780.0
396,396,B002-00107-00030,B002-C001-0002,B002-C002-0005,B002-C003-0024,B002-00107,12192.534032108695
397,397,B002-00107-00031,B002-C001-0002,B002-C002-0005,B002-C003-0024,B002-00107,14347.107438016528
398,398,B002-00107-00032,B002-C001-0002,B002-C002-0005,B002-C003-0025,B002-00107,373.625
399,399,B002-00107-00033,B002-C001-0002,B002-C002-0005,B002-C003-0026,B002-00107,5723.333333333333
400,400,B002-00107-00034,B002-C001-0002,B002-C002-0005,B002-C003-0026,B002-00107,6475.490196078432
401,401,B002-00107-00035,B002-C001-0002,B002-C002-0005,B002-C003-0029,B002-00107,6919.702637889689
402,402,B002-00107-00036,B002-C001-0002,B002-C002-0005,B002-C003-0024,B002-00107,8553.83597883598
403,403,B002-00107-00040,B002-C001-0002,B002-C002-0005,B002-C003-0024,B002-00107,12298.333333333334
404,404,B002-00107-00043,B002-C001-0002,B002-C002-0005,B002-C003-0029,B002-00107,1612.2605363984674
405,405,B002-00107-00044,B002-C001-0002,B002-C002-0005,B002-C003-0026,B002-00107,5993.421052631579
406,406,B002-00107-00047,B002-C001-0002,B002-C002-0005,B002-C003-0029,B002-00107,7719.166666666666
407,407,B002-00107-00049,B002-C001-0002,B002-C002-0005,B002-C003-0025,B002-00107,0.0
408,408,B002-00107-00050,B002-C001-0002,B002-C002-0005,B002-C003-0024,B002-00107,9950.0
409,409,B002-00108-00001,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-00108,26744.731182795702
410,410,B002-00109-00001,B002-C001-0002,B002-C002-0009,B002-C003-0048,B002-00109,13210.622238285207
411,411,B002-00109-00002,B002-C001-0002,B002-C002-0009,B002-C003-0048,B002-00109,13029.05027932961
412,412,B002-00109-00003,B002-C001-0002,B002-C002-0009,B002-C003-0048,B002-00109,13457.294855238006
413,413,B002-00109-00004,B002-C001-0002,B002-C002-0009,B002-C003-0048,B002-00109,15346.6916860752
414,414,B002-00109-00005,B002-C001-0002,B002-C002-0009,B002-C003-0048,B002-00109,11400.0
415,415,B002-00110-00001,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-00110,34681.62248933459
416,416,B002-00110-00002,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-00110,14494.414469862018
417,417,B002-00110-00003,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-00110,8272.072978696904
418,418,B002-00110-00004,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-00110,6807.8181632269225
419,419,B002-00110-00005,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-00110,7085.470085470086
420,420,B002-00110-00006,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-00110,5922.198033883554
421,421,B002-00110-00007,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-00110,4734.5251590514745
422,422,B002-00110-00008,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-00110,5745.561307113939
423,423,B002-00110-00009,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-00110,3632.3443973335366
424,424,B002-00110-00010,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-00110,5405.043859649122
425,425,B002-00110-00011,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-00110,6662.9515598803555
426,426,B002-00110-00012,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-00110,6322.175818926273
427,427,B002-00110-00013,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-00110,3487.3412698412694
428,428,B002-00110-00014,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-00110,17829.745420474588
429,429,B002-00110-00015,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-00110,5931.629903234073
430,430,B002-00110-00016,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-00110,4098.314208664142
431,431,B002-00110-00017,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-00110,5950.0
432,432,B002-00110-00018,B002-C001-0002,B002-C002-0007,B002-C003-0036,B002-00110,11520.668021864374
433,433,B002-00110-00019,B002-C001-0002,B002-C002-0007,B002-C003-0036,B002-00110,4340.656356824047
434,434,B002-00110-00020,B002-C001-0002,B002-C002-0007,B002-C003-0036,B002-00110,16468.995998233502
435,435,B002-00110-00021,B002-C001-0002,B002-C002-0007,B002-C003-0037,B002-00110,5420.391107468336
436,436,B002-00110-00022,B002-C001-0002,B002-C002-0007,B002-C003-0037,B002-00110,5950.0
437,437,B002-00110-00023,B002-C001-0002,B002-C002-0007,B002-C003-0037,B002-00110,6153.165061649367
438,438,B002-00110-00024,B002-C001-0002,B002-C002-0007,B002-C003-0038,B002-00110,9649.255593532664
439,439,B002-00110-00025,B002-C001-0002,B002-C002-0007,B002-C003-0039,B002-00110,6742.535698056335
440,440,B002-00110-00026,B002-C001-0002,B002-C002-0007,B002-C003-0040,B002-00110,8370.84900620112
441,441,B002-00110-00027,B002-C001-0002,B002-C002-0007,B002-C003-0040,B002-00110,6392.336210505039
442,442,B002-00110-00028,B002-C001-0002,B002-C002-0007,B002-C003-0040,B002-00110,5356.78431372549
443,443,B002-00110-00029,B002-C001-0002,B002-C002-0007,B002-C003-0040,B002-00110,3437.9201662716364
444,444,B002-00110-00030,B002-C001-0002,B002-C002-0007,B002-C003-0040,B002-00110,5613.235294117647
445,445,B002-00110-00031,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-00110,28753.393765913643
446,446,B002-00110-00032,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-00110,8950.086747877447
447,447,B002-00110-00033,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-00110,14044.971014492752
448,448,B002-00110-00034,B002-C001-0002,B002-C002-0007,B002-C003-0037,B002-00110,5528.314606741574
449,449,B002-00110-00035,B002-C001-0002,B002-C002-0007,B002-C003-0038,B002-00110,5368.75
450,450,B002-00110-00036,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-00110,8881.435164452407
451,451,B002-00110-00037,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-00110,6242.58339670625
452,452,B002-00110-00038,B002-C001-0002,B002-C002-0007,B002-C003-0037,B002-00110,5964.018691588785
453,453,B002-00110-00039,B002-C001-0002,B002-C002-0007,B002-C003-0040,B002-00110,6671.699452508275
454,454,B002-00110-00040,B002-C001-0002,B002-C002-0007,B002-C003-0040,B002-00110,14626.526315789473
455,455,B002-00110-00041,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-00110,5312.81475546457
456,456,B002-00110-00042,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-00110,17076.70046962722
457,457,B002-00110-00043,B002-C001-0002,B002-C002-0007,B002-C003-0036,B002-00110,5023.9491617291515
458,458,B002-00110-00044,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-00110,5662.096825396824
459,459,B002-00110-00045,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-00110,5142.857142857143
460,460,B002-00110-00046,B002-C001-0002,B002-C002-0007,B002-C003-0037,B002-00110,5170.016764281471
461,461,B002-00110-00048,B002-C001-0002,B002-C002-0007,B002-C003-0040,B002-00110,12500.0
462,462,B002-00110-00049,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-00110,5819.292181069959
463,463,B002-00110-00050,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-00110,3615.272727272727
464,464,B002-00110-00051,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-00110,12784.21052631579
465,465,B002-00110-00052,B002-C001-0002,B002-C002-0007,B002-C003-0037,B002-00110,5667.647058823529
466,466,B002-00110-00054,B002-C001-0002,B002-C002-0007,B002-C003-0040,B002-00110,13990.0
467,467,B002-00110-00055,B002-C001-0002,B002-C002-0007,B002-C003-0037,B002-00110,14980.0
468,468,B002-00110-00056,B002-C001-0002,B002-C002-0007,B002-C003-0038,B002-00110,15151.136363636364
